"","competition","trial","culture_conditions","Condition","Timepoint_hr","CFU_per_mL_total","mean_CFU_per_mL","log_mean_CFU_per_mL","sem_CFU_per_mL","log_sem_CFU_per_mL","fold_change","log_fold_change","mean_fold_change","mean_log_fold_change"
"454","spent_phn_Kp","trial_4","spent","KPPR1_JV468_spent","T24",5.2e+08,5.32e+08,8.72591163229505,75524830.3539968,7.8780897584219,53.0612244897959,1.7247772679423,123.56462585034,2.09189415848075
"455","spent_phn_Kp","trial_5","control","KPPR1_fresh_lb","T0",5e+06,3280000,6.51587384371168,875442.745129572,5.94222774803524,NA,NA,NA,NA
"456","spent_phn_Kp","trial_5","spent","KPPR1_self_spent","T0",3600000,3e+06,6.47712125471966,695701.085237043,5.84242268082221,NA,NA,NA,NA
"457","spent_phn_Kp","trial_5","spent","KPPR1_JV450_spent","T0",4800000,3280000,6.51587384371168,484148.737476408,5.68497880367303,NA,NA,NA,NA
"458","spent_phn_Kp","trial_5","spent","KPPR1_JV462_spent","T0",4400000,3080000,6.48855071650044,467332.857821917,5.66962631701635,NA,NA,NA,NA
"459","spent_phn_Kp","trial_5","spent","KPPR1_JV463_spent","T0",4800000,4800000,6.68124123737559,969535.971483266,5.98656392679985,NA,NA,NA,NA
"460","spent_phn_Kp","trial_5","spent","KPPR1_JV466_spent","T0",3800000,3400000,6.53147891704226,641872.261435249,5.80744860801657,NA,NA,NA,NA
"461","spent_phn_Kp","trial_5","spent","KPPR1_JV467_spent","T0",3400000,3960000,6.59769518592551,994786.409235671,5.99772984331053,NA,NA,NA,NA
"462","spent_phn_Kp","trial_5","spent","KPPR1_JV468_spent","T0",3e+06,5120000,6.70926996097583,1261110.62163476,6.10075318352662,NA,NA,NA,NA
"463","spent_phn_Kp","trial_5","control","KPPR1_fresh_lb","T24",4.4e+09,4.52e+09,9.65513843481138,605309838.016862,8.78197773249791,880,2.94448267215017,1732.39589169001,3.23864714514642
"464","spent_phn_Kp","trial_5","spent","KPPR1_self_spent","T24",2.4e+08,146400000,8.16554107672237,51777987.6009101,7.71414516717255,66.6666666666667,1.82390874094432,69.1601731601732,1.8398560719705
"465","spent_phn_Kp","trial_5","spent","KPPR1_JV450_spent","T24",3200000,4040000,6.6063813651106,730479.294709987,5.86360791045425,0.666666666666667,-0.176091259055681,1.40583333333333,0.1479338365415
"466","spent_phn_Kp","trial_5","spent","KPPR1_JV462_spent","T24",1e+09,5.4e+08,8.73239375982297,134461890.511773,8.12859921306967,227.272727272727,2.35654732351381,187.456807897984,2.27290121738408
"467","spent_phn_Kp","trial_5","spent","KPPR1_JV463_spent","T24",9.8e+08,7.16e+08,8.85491302230785,100677703.589226,8.00293330093769,204.166666666667,2.30998483831691,169.467181467181,2.22908560644643
"468","spent_phn_Kp","trial_5","spent","KPPR1_JV466_spent","T24",5e+08,4.56e+08,8.65896484266444,35440090.2933387,7.54949481970059,131.578947368421,2.11918640771921,154.001992159887,2.18752633887835
"469","spent_phn_Kp","trial_5","spent","KPPR1_JV467_spent","T24",2.8e+08,206800000,8.3155505344219,74510670.376799,7.87221847078767,82.3529411764706,1.91567911429996,54.7291467938527,1.73821867771294
"470","spent_phn_Kp","trial_5","spent","KPPR1_JV468_spent","T24",4.6e+08,5.32e+08,8.72591163229505,75524830.3539968,7.8780897584219,153.333333333333,2.18563657696191,123.56462585034,2.09189415848075
"471","pa_anaer","trial_1","control","JV1_fresh_LB","T0",4400000,4280000,6.63144376901317,355527.776692624,5.55087353697318,NA,NA,NA,NA
"472","pa_anaer","trial_1","co-culture","JV1_JV13","T0",3400000,4240000,6.62736585659273,305941.170815567,5.48563792436905,NA,NA,NA,NA
"473","pa_anaer","trial_1","co-culture","JV1_JV450","T0",3200000,4320000,6.63548374681491,392937.65408777,5.59432364799986,NA,NA,NA,NA
"474","pa_anaer","trial_1","co-culture","JV1_JV3","T0",4400000,4640000,6.66651798055488,193907.194296653,5.28759392246383,NA,NA,NA,NA
"475","pa_anaer","trial_1","co-culture","JV1_JV4","T0",2800000,3920000,6.59328606702046,697423.830966508,5.84349678313234,NA,NA,NA,NA
"476","pa_anaer","trial_1","co-culture","JV1_JV5","T0",4e+06,4280000,6.63144376901317,463033.476111609,5.66561239051037,NA,NA,NA,NA
"477","pa_anaer","trial_1","control","JV1_fresh_LB","T24",5e+08,5.48e+08,8.73878055848437,77871689.3357271,7.891379596312,113.636363636364,2.05551732784983,128.350168350168,2.10839644264908
"478","pa_anaer","trial_1","co-culture","JV1_JV13","T24",2.2e+08,4.4e+08,8.64345267648619,62289646.0095897,7.7944158627971,64.7058823529412,1.81094376377995,102.190348351339,2.00940987959816
"479","pa_anaer","trial_1","co-culture","JV1_JV450","T24",3.6e+08,3.8e+08,8.57978359661681,2e+07,7.30102999566398,112.5,2.05115252244738,91.1516536603493,1.95976455197125
"480","pa_anaer","trial_1","co-culture","JV1_JV3","T24",2.8e+08,4.2e+08,8.6232492903979,54037024.3444252,7.73269142572421,63.6363636363636,1.80370535485603,90.2971746450007,1.95567416166143
"481","pa_anaer","trial_1","co-culture","JV1_JV4","T24",2.6e+08,4.2e+08,8.6232492903979,60991802.7279076,7.78527146994095,92.8571428571428,1.9678153166286,113.571428571429,2.05526908864221
"482","pa_anaer","trial_1","co-culture","JV1_JV5","T24",2.6e+08,4.56e+08,8.65896484266444,58103356.1853358,7.76420121897681,65,1.81291335664286,110.154761904762,2.04200327610558
"483","pa_anaer","trial_2","control","JV1_fresh_LB","T0",3200000,4280000,6.63144376901317,355527.776692624,5.55087353697318,NA,NA,NA,NA
"484","pa_anaer","trial_2","co-culture","JV1_JV13","T0",4400000,4240000,6.62736585659273,305941.170815567,5.48563792436905,NA,NA,NA,NA
"485","pa_anaer","trial_2","co-culture","JV1_JV450","T0",3600000,4320000,6.63548374681491,392937.65408777,5.59432364799986,NA,NA,NA,NA
"486","pa_anaer","trial_2","co-culture","JV1_JV3","T0",4400000,4640000,6.66651798055488,193907.194296653,5.28759392246383,NA,NA,NA,NA
"487","pa_anaer","trial_2","co-culture","JV1_JV4","T0",2400000,3920000,6.59328606702046,697423.830966508,5.84349678313234,NA,NA,NA,NA
"488","pa_anaer","trial_2","co-culture","JV1_JV5","T0",3200000,4280000,6.63144376901317,463033.476111609,5.66561239051037,NA,NA,NA,NA
"489","pa_anaer","trial_2","control","JV1_fresh_LB","T24",3.2e+08,5.48e+08,8.73878055848437,77871689.3357271,7.891379596312,100,2,128.350168350168,2.10839644264908
"490","pa_anaer","trial_2","co-culture","JV1_JV13","T24",4.2e+08,4.4e+08,8.64345267648619,62289646.0095897,7.7944158627971,95.4545454545454,1.97979661391171,102.190348351339,2.00940987959816
"491","pa_anaer","trial_2","co-culture","JV1_JV450","T24",4e+08,3.8e+08,8.57978359661681,2e+07,7.30102999566398,111.111111111111,2.04575749056068,91.1516536603493,1.95976455197125
"492","pa_anaer","trial_2","co-culture","JV1_JV3","T24",3e+08,4.2e+08,8.6232492903979,54037024.3444252,7.73269142572421,68.1818181818182,1.83366857823347,90.2971746450007,1.95567416166143
"493","pa_anaer","trial_2","co-culture","JV1_JV4","T24",3.6e+08,4.2e+08,8.6232492903979,60991802.7279076,7.78527146994095,150,2.17609125905568,113.571428571429,2.05526908864221
"494","pa_anaer","trial_2","co-culture","JV1_JV5","T24",4.2e+08,4.56e+08,8.65896484266444,58103356.1853358,7.76420121897681,131.25,2.11809931207799,110.154761904762,2.04200327610558
"495","pa_anaer","trial_3","control","JV1_fresh_LB","T0",4e+06,4280000,6.63144376901317,355527.776692624,5.55087353697318,NA,NA,NA,NA
"496","pa_anaer","trial_3","co-culture","JV1_JV13","T0",3800000,4240000,6.62736585659273,305941.170815567,5.48563792436905,NA,NA,NA,NA
"497","pa_anaer","trial_3","co-culture","JV1_JV450","T0",5e+06,4320000,6.63548374681491,392937.65408777,5.59432364799986,NA,NA,NA,NA
"498","pa_anaer","trial_3","co-culture","JV1_JV3","T0",4600000,4640000,6.66651798055488,193907.194296653,5.28759392246383,NA,NA,NA,NA
"499","pa_anaer","trial_3","co-culture","JV1_JV4","T0",4e+06,3920000,6.59328606702046,697423.830966508,5.84349678313234,NA,NA,NA,NA
"500","pa_anaer","trial_3","co-culture","JV1_JV5","T0",4200000,4280000,6.63144376901317,463033.476111609,5.66561239051037,NA,NA,NA,NA
"501","pa_anaer","trial_3","control","JV1_fresh_LB","T24",6e+08,5.48e+08,8.73878055848437,77871689.3357271,7.891379596312,150,2.17609125905568,128.350168350168,2.10839644264908
"502","pa_anaer","trial_3","co-culture","JV1_JV13","T24",4.8e+08,4.4e+08,8.64345267648619,62289646.0095897,7.7944158627971,126.315789473684,2.10145764075878,102.190348351339,2.00940987959816
"503","pa_anaer","trial_3","co-culture","JV1_JV450","T24",4.4e+08,3.8e+08,8.57978359661681,2e+07,7.30102999566398,88,1.94448267215017,91.1516536603493,1.95976455197125
"504","pa_anaer","trial_3","co-culture","JV1_JV3","T24",4.8e+08,4.2e+08,8.6232492903979,54037024.3444252,7.73269142572421,104.347826086957,2.01848340569401,90.2971746450007,1.95567416166143
"505","pa_anaer","trial_3","co-culture","JV1_JV4","T24",3.8e+08,4.2e+08,8.6232492903979,60991802.7279076,7.78527146994095,95,1.97772360528885,113.571428571429,2.05526908864221
"506","pa_anaer","trial_3","co-culture","JV1_JV5","T24",6e+08,4.56e+08,8.65896484266444,58103356.1853358,7.76420121897681,142.857142857143,2.15490195998574,110.154761904762,2.04200327610558
"507","pa_anaer","trial_4","control","JV1_fresh_LB","T0",4400000,4280000,6.63144376901317,355527.776692624,5.55087353697318,NA,NA,NA,NA
"508","pa_anaer","trial_4","co-culture","JV1_JV13","T0",5200000,4240000,6.62736585659273,305941.170815567,5.48563792436905,NA,NA,NA,NA
"509","pa_anaer","trial_4","co-culture","JV1_JV450","T0",5200000,4320000,6.63548374681491,392937.65408777,5.59432364799986,NA,NA,NA,NA
"510","pa_anaer","trial_4","co-culture","JV1_JV3","T0",5400000,4640000,6.66651798055488,193907.194296653,5.28759392246383,NA,NA,NA,NA
"511","pa_anaer","trial_4","co-culture","JV1_JV4","T0",4e+06,3920000,6.59328606702046,697423.830966508,5.84349678313234,NA,NA,NA,NA
"512","pa_anaer","trial_4","co-culture","JV1_JV5","T0",4e+06,4280000,6.63144376901317,463033.476111609,5.66561239051037,NA,NA,NA,NA
"513","pa_anaer","trial_4","control","JV1_fresh_LB","T24",8e+08,5.48e+08,8.73878055848437,77871689.3357271,7.891379596312,181.818181818182,2.25963731050576,128.350168350168,2.10839644264908
"514","pa_anaer","trial_4","co-culture","JV1_JV13","T24",6e+08,4.4e+08,8.64345267648619,62289646.0095897,7.7944158627971,115.384615384615,2.06214790674884,102.190348351339,2.00940987959816
"515","pa_anaer","trial_4","co-culture","JV1_JV450","T24",3.2e+08,3.8e+08,8.57978359661681,2e+07,7.30102999566398,61.5384615384615,1.78914663468511,91.1516536603493,1.95976455197125
"516","pa_anaer","trial_4","co-culture","JV1_JV3","T24",5e+08,4.2e+08,8.6232492903979,54037024.3444252,7.73269142572421,92.5925925925926,1.96657624451305,90.2971746450007,1.95567416166143
"517","pa_anaer","trial_4","co-culture","JV1_JV4","T24",6.2e+08,4.2e+08,8.6232492903979,60991802.7279076,7.78527146994095,155,2.19033169817029,113.571428571429,2.05526908864221
"518","pa_anaer","trial_4","co-culture","JV1_JV5","T24",5.4e+08,4.56e+08,8.65896484266444,58103356.1853358,7.76420121897681,135,2.13033376849501,110.154761904762,2.04200327610558
"519","pa_anaer","trial_5","control","JV1_fresh_LB","T0",5400000,4280000,6.63144376901317,355527.776692624,5.55087353697318,NA,NA,NA,NA
"520","pa_anaer","trial_5","co-culture","JV1_JV13","T0",4400000,4240000,6.62736585659273,305941.170815567,5.48563792436905,NA,NA,NA,NA
"521","pa_anaer","trial_5","co-culture","JV1_JV450","T0",4600000,4320000,6.63548374681491,392937.65408777,5.59432364799986,NA,NA,NA,NA
"522","pa_anaer","trial_5","co-culture","JV1_JV3","T0",4400000,4640000,6.66651798055488,193907.194296653,5.28759392246383,NA,NA,NA,NA
"523","pa_anaer","trial_5","co-culture","JV1_JV4","T0",6400000,3920000,6.59328606702046,697423.830966508,5.84349678313234,NA,NA,NA,NA
"524","pa_anaer","trial_5","co-culture","JV1_JV5","T0",6e+06,4280000,6.63144376901317,463033.476111609,5.66561239051037,NA,NA,NA,NA
"525","pa_anaer","trial_5","control","JV1_fresh_LB","T24",5.2e+08,5.48e+08,8.73878055848437,77871689.3357271,7.891379596312,96.2962962962963,1.98360958381183,128.350168350168,2.10839644264908
"526","pa_anaer","trial_5","co-culture","JV1_JV13","T24",4.8e+08,4.4e+08,8.64345267648619,62289646.0095897,7.7944158627971,109.090909090909,2.0377885608894,102.190348351339,2.00940987959816
"527","pa_anaer","trial_5","co-culture","JV1_JV450","T24",3.8e+08,3.8e+08,8.57978359661681,2e+07,7.30102999566398,82.6086956521739,1.91702576493524,91.1516536603493,1.95976455197125
"528","pa_anaer","trial_5","co-culture","JV1_JV3","T24",5.4e+08,4.2e+08,8.6232492903979,54037024.3444252,7.73269142572421,122.727272727273,2.08894108333678,90.2971746450007,1.95567416166143
"529","pa_anaer","trial_5","co-culture","JV1_JV4","T24",4.8e+08,4.2e+08,8.6232492903979,60991802.7279076,7.78527146994095,75,1.8750612633917,113.571428571429,2.05526908864221
"530","pa_anaer","trial_5","co-culture","JV1_JV5","T24",4.6e+08,4.56e+08,8.65896484266444,58103356.1853358,7.76420121897681,76.6666666666667,1.88460658129793,110.154761904762,2.04200327610558
"531","pa_diff","trial_1","co-culture","JV1_LB_rif_30","T24",6e+09,4.56e+09,9.65896484266444,474973683.481517,8.67666954765565,967.741935483871,2.98575956088539,1136.60394265233,3.05560915819224
"532","pa_diff","trial_1","co-culture","JV13_Pa_agar","T24",4.4e+09,2.248e+10,10.351796306897,16400560966.0158,10.2148587029427,814.814814814815,2.91105891666322,4422.92264038232,3.64570934336036
"533","pa_diff","trial_1","co-culture","JV450_Pa_agar","T24",9e+09,1.372e+10,10.1373541113707,7649993464.0495,9.88366106410415,2812.5,3.44909253111942,5427.7738565782,3.73462174486719
"534","pa_diff","trial_1","co-culture","JV4_Pa_agar","T24",7.4e+09,2.008e+10,10.302763708473,13019001497.8108,10.1145776769649,2055.55555555556,3.31292921896369,3179.77777777778,3.50239676990357
"535","pa_diff","trial_1","co-culture","JV5_Pa_agar","T24",6.8e+09,2.968e+10,10.472463896607,15054381422.0313,10.1776629152445,2266.66666666667,3.35538765798657,4728.74821324411,3.67474619020281
"536","pa_diff","trial_1","co-culture","JV1_JV13_LB_rif_30","T24",5.2e+08,6.8e+08,8.83250891270624,82056890.8339411,7.91411505736348,118.181818181818,2.07255066714861,177.862762237762,2.25008503269629
"537","pa_diff","trial_1","co-culture","JV1_JV450_LB_rif_30","T24",6.2e+07,6.9e+07,7.83884909073726,8386497.08360608,6.92358060028902,11.9230769230769,1.07638834586345,20.1656063235011,1.30461128456293
"538","pa_diff","trial_1","co-culture","JV1_JV3_LB_rif_30","T24",3.8e+07,93200000,7.96941591235398,57461639.3779363,7.75937801223433,4.75,0.676693609624867,28.743028024607,1.45853251832521
"539","pa_diff","trial_1","co-culture","JV1_JV4_LB_rif_30","T24",4e+07,52080000,7.71667097556014,19859667.6709355,7.29797197679348,4.76190476190476,0.677780705266081,13.4048872180451,1.12726316439971
"540","pa_diff","trial_1","co-culture","JV1_JV5_LB_rif_30","T24",3.4e+07,257960000,8.4115523682653,196484710.855578,8.29332876209369,4.35897435897436,0.639384314351775,49.1776678876679,1.69176792969892
"541","pa_diff","trial_1","co-culture","JV1_JV13_Pa_agar","T24",6e+09,5.8e+09,9.76342799356294,182574185.835055,8.26143937264017,1111.11111111111,3.04575749056068,1567.26641414141,3.19514282694533
"542","pa_diff","trial_1","co-culture","JV1_JV450_Pa_agar","T24",3.4e+09,3.95e+09,9.59659709562646,556027577.253743,8.74509633178371,1062.5,3.02632893872235,2248.62895256917,3.35191779818965
"543","pa_diff","trial_1","co-culture","JV1_JV3_Pa_agar","T24",2.8e+09,1.2e+10,10.0791812460476,8504351827.15297,9.92964121875777,933.333333333333,2.97003677662256,7356.11111111111,3.86664828045973
"544","pa_diff","trial_1","co-culture","JV1_JV4_Pa_agar","T24",4.8e+09,1.996e+10,10.3001605369514,9899575748.48539,9.99561658307838,1333.33333333333,3.1249387366083,5010.37376048818,3.69987012428302
"545","pa_diff","trial_1","co-culture","JV1_JV5_Pa_agar","T24",5.2e+09,8.6e+09,9.93449845124357,4368523778.12002,9.64033470394345,1733.33333333333,3.23888208891514,2377.11291413117,3.37604981143765
"546","pa_diff","trial_3","co-culture","JV1_LB_rif_30","T24",4.6e+09,4.56e+09,9.65896484266444,474973683.481517,8.67666954765565,1437.5,3.15760785336167,1136.60394265233,3.05560915819224
"547","pa_diff","trial_3","co-culture","JV13_Pa_agar","T24",8.8e+10,2.248e+10,10.351796306897,16400560966.0158,10.2148587029427,14193.5483870968,4.15209098265191,4422.92264038232,3.64570934336036
"548","pa_diff","trial_3","co-culture","JV450_Pa_agar","T24",4.4e+10,1.372e+10,10.1373541113707,7649993464.0495,9.88366106410415,20000,4.30102999566398,5427.7738565782,3.73462174486719
"549","pa_diff","trial_3","co-culture","JV3_Pa_agar","T24",8e+09,1.2505e+11,11.0970836960665,118320620209.102,11.0730604374652,3076.92307692308,3.48811663902113,19220.4212454212,4.28376290167577
"550","pa_diff","trial_3","co-culture","JV4_Pa_agar","T24",1.06e+10,2.008e+10,10.302763708473,13019001497.8108,10.1145776769649,1766.66666666667,3.24715461488113,3179.77777777778,3.50239676990357
"551","pa_diff","trial_3","co-culture","JV5_Pa_agar","T24",8.6e+09,2.968e+10,10.472463896607,15054381422.0313,10.1776629152445,2529.41176470588,3.40301953420131,4728.74821324411,3.67474619020281
"552","pa_diff","trial_3","co-culture","JV1_JV3_LB_rif_30","T24",3.2e+08,93200000,7.96941591235398,57461639.3779363,7.75937801223433,114.285714285714,2.05799194697769,28.743028024607,1.45853251832521
"553","pa_diff","trial_3","co-culture","JV1_JV4_LB_rif_30","T24",1.24e+08,52080000,7.71667097556014,19859667.6709355,7.29797197679348,38.75,1.58827170684233,13.4048872180451,1.12726316439971
"554","pa_diff","trial_3","co-culture","JV1_JV5_LB_rif_30","T24",1.06e+08,257960000,8.4115523682653,196484710.855578,8.29332876209369,37.8571428571429,1.57814783392255,49.1776678876679,1.69176792969892
"555","pa_diff","trial_3","co-culture","JV1_JV3_Pa_agar","T24",4e+09,1.2e+10,10.0791812460476,8504351827.15297,9.92964121875777,6666.66666666667,3.82390874094432,7356.11111111111,3.86664828045973
"556","pa_diff","trial_3","co-culture","JV1_JV4_Pa_agar","T24",4e+09,1.996e+10,10.3001605369514,9899575748.48539,9.99561658307838,434.782608695652,2.63827216398241,5010.37376048818,3.69987012428302
"557","pa_diff","trial_3","co-culture","JV1_JV5_Pa_agar","T24",3.8e+09,8.6e+09,9.93449845124357,4368523778.12002,9.64033470394345,655.172413793104,2.81635560305387,2377.11291413117,3.37604981143765
"558","pa_diff","trial_4","co-culture","JV1_LB_rif_30","T24",3e+09,4.56e+09,9.65896484266444,474973683.481517,8.67666954765565,357.142857142857,2.55284196865778,1136.60394265233,3.05560915819224
"559","pa_diff","trial_4","co-culture","JV13_Pa_agar","T24",7.4e+09,2.248e+10,10.351796306897,16400560966.0158,10.2148587029427,1156.25,3.06305174574709,4422.92264038232,3.64570934336036
"560","pa_diff","trial_4","co-culture","JV450_Pa_agar","T24",8.2e+09,1.372e+10,10.1373541113707,7649993464.0495,9.88366106410415,891.304347826087,2.95002602503816,5427.7738565782,3.73462174486719
"561","pa_diff","trial_4","co-culture","JV3_Pa_agar","T24",4.8e+11,1.2505e+11,11.0970836960665,118320620209.102,11.0730604374652,68571.4285714286,4.83614319736133,19220.4212454212,4.28376290167577
"562","pa_diff","trial_4","co-culture","JV4_Pa_agar","T24",7.2e+10,2.008e+10,10.302763708473,13019001497.8108,10.1145776769649,9000,3.95424250943932,3179.77777777778,3.50239676990357
"563","pa_diff","trial_4","co-culture","JV5_Pa_agar","T24",8e+10,2.968e+10,10.472463896607,15054381422.0313,10.1776629152445,7142.85714285714,3.85387196432176,4728.74821324411,3.67474619020281
"564","pa_diff","trial_4","co-culture","JV1_JV13_LB_rif_30","T24",9e+08,6.8e+08,8.83250891270624,82056890.8339411,7.91411505736348,112.5,2.05115252244738,177.862762237762,2.25008503269629
"565","pa_diff","trial_4","co-culture","JV1_JV450_LB_rif_30","T24",9.4e+07,6.9e+07,7.83884909073726,8386497.08360608,6.92358060028902,31.3333333333333,1.49600659888004,20.1656063235011,1.30461128456293
"566","pa_diff","trial_4","co-culture","JV1_JV3_LB_rif_30","T24",4.2e+07,93200000,7.96941591235398,57461639.3779363,7.75937801223433,6.36363636363636,0.803705354856032,28.743028024607,1.45853251832521
"567","pa_diff","trial_4","co-culture","JV1_JV4_LB_rif_30","T24",4.2e+07,52080000,7.71667097556014,19859667.6709355,7.29797197679348,10.5,1.02118929906994,13.4048872180451,1.12726316439971
"568","pa_diff","trial_4","co-culture","JV1_JV5_LB_rif_30","T24",1.04e+09,257960000,8.4115523682653,196484710.855578,8.29332876209369,173.333333333333,2.23888208891514,49.1776678876679,1.69176792969892
"569","pa_diff","trial_4","co-culture","JV1_JV13_Pa_agar","T24",5.4e+09,5.8e+09,9.76342799356294,182574185.835055,8.26143937264017,675,2.82930377283102,1567.26641414141,3.19514282694533
"570","pa_diff","trial_4","co-culture","JV1_JV450_Pa_agar","T24",3.2e+09,3.95e+09,9.59659709562646,556027577.253743,8.74509633178371,695.652173913043,2.84239214663833,2248.62895256917,3.35191779818965
"571","pa_diff","trial_4","co-culture","JV1_JV3_Pa_agar","T24",4.6e+10,1.2e+10,10.0791812460476,8504351827.15297,9.92964121875777,25555.5555555556,4.40748532657827,7356.11111111111,3.86664828045973
"572","pa_diff","trial_4","co-culture","JV1_JV4_Pa_agar","T24",4.8e+10,1.996e+10,10.3001605369514,9899575748.48539,9.99561658307838,12631.5789473684,4.10145764075878,5010.37376048818,3.69987012428302
"573","pa_diff","trial_4","co-culture","JV1_JV5_Pa_agar","T24",2.6e+10,8.6e+09,9.93449845124357,4368523778.12002,9.64033470394345,7647.05882352941,3.88349443092856,2377.11291413117,3.37604981143765
"574","pa_diff","trial_5","co-culture","JV1_LB_rif_30","T24",4.6e+09,4.56e+09,9.65896484266444,474973683.481517,8.67666954765565,1277.77777777778,3.10645533091429,1136.60394265233,3.05560915819224
"575","pa_diff","trial_5","co-culture","JV13_Pa_agar","T24",8.4e+09,2.248e+10,10.351796306897,16400560966.0158,10.2148587029427,4200,3.6232492903979,4422.92264038232,3.64570934336036
"576","pa_diff","trial_5","co-culture","JV450_Pa_agar","T24",3.8e+09,1.372e+10,10.1373541113707,7649993464.0495,9.88366106410415,863.636363636364,2.93633092013062,5427.7738565782,3.73462174486719
"577","pa_diff","trial_5","co-culture","JV3_Pa_agar","T24",8.2e+09,1.2505e+11,11.0970836960665,118320620209.102,11.0730604374652,2733.33333333333,3.43669259766405,19220.4212454212,4.28376290167577
"578","pa_diff","trial_5","co-culture","JV4_Pa_agar","T24",5.8e+09,2.008e+10,10.302763708473,13019001497.8108,10.1145776769649,1160,3.06445798922692,3179.77777777778,3.50239676990357
"579","pa_diff","trial_5","co-culture","JV5_Pa_agar","T24",4.9e+10,2.968e+10,10.472463896607,15054381422.0313,10.1776629152445,10652.1739130435,4.02743824834694,4728.74821324411,3.67474619020281
"580","pa_diff","trial_5","co-culture","JV1_JV13_LB_rif_30","T24",7e+08,6.8e+08,8.83250891270624,82056890.8339411,7.91411505736348,250,2.39794000867204,177.862762237762,2.25008503269629
"581","pa_diff","trial_5","co-culture","JV1_JV450_LB_rif_30","T24",5.8e+07,6.9e+07,7.83884909073726,8386497.08360608,6.92358060028902,15.2631578947368,1.18364439694613,20.1656063235011,1.30461128456293
"582","pa_diff","trial_5","co-culture","JV1_JV3_LB_rif_30","T24",6.2e+07,93200000,7.96941591235398,57461639.3779363,7.75937801223433,16.3157894736842,1.21260809288144,28.743028024607,1.45853251832521
"583","pa_diff","trial_5","co-culture","JV1_JV4_LB_rif_30","T24",5.2e+07,52080000,7.71667097556014,19859667.6709355,7.29797197679348,12.3809523809524,1.0927540532369,13.4048872180451,1.12726316439971
"584","pa_diff","trial_5","co-culture","JV1_JV5_LB_rif_30","T24",1.04e+08,257960000,8.4115523682653,196484710.855578,8.29332876209369,28.8888888888889,1.46073083853149,49.1776678876679,1.69176792969892
"585","pa_diff","trial_5","co-culture","JV1_JV13_Pa_agar","T24",5.6e+09,5.8e+09,9.76342799356294,182574185.835055,8.26143937264017,2545.45454545455,3.40576534618399,1567.26641414141,3.19514282694533
"586","pa_diff","trial_5","co-culture","JV1_JV450_Pa_agar","T24",3.6e+09,3.95e+09,9.59659709562646,556027577.253743,8.74509633178371,1636.36363636364,3.21387981994508,2248.62895256917,3.35191779818965
"587","pa_diff","trial_5","co-culture","JV1_JV3_Pa_agar","T24",3e+09,1.2e+10,10.0791812460476,8504351827.15297,9.92964121875777,1875,3.27300127206374,7356.11111111111,3.86664828045973
"588","pa_diff","trial_5","co-culture","JV1_JV4_Pa_agar","T24",3e+09,1.996e+10,10.3001605369514,9899575748.48539,9.99561658307838,652.173913043478,2.81436342303809,5010.37376048818,3.69987012428302
"589","pa_diff","trial_5","co-culture","JV1_JV5_Pa_agar","T24",3e+09,8.6e+09,9.93449845124357,4368523778.12002,9.64033470394345,600,2.77815125038364,2377.11291413117,3.37604981143765
"590","pa_diff","trial_6","co-culture","JV1_LB_rif_30","T24",4.6e+09,4.56e+09,9.65896484266444,474973683.481517,8.67666954765565,1642.85714285714,3.21559980033935,1136.60394265233,3.05560915819224
"591","pa_diff","trial_6","co-culture","JV13_Pa_agar","T24",4.2e+09,2.248e+10,10.351796306897,16400560966.0158,10.2148587029427,1750,3.24303804868629,4422.92264038232,3.64570934336036
"592","pa_diff","trial_6","co-culture","JV450_Pa_agar","T24",3.6e+09,1.372e+10,10.1373541113707,7649993464.0495,9.88366106410415,2571.42857142857,3.41017446508905,5427.7738565782,3.73462174486719
"593","pa_diff","trial_6","co-culture","JV3_Pa_agar","T24",4e+09,1.2505e+11,11.0970836960665,118320620209.102,11.0730604374652,2500,3.39794000867204,19220.4212454212,4.28376290167577
"594","pa_diff","trial_6","co-culture","JV4_Pa_agar","T24",4.6e+09,2.008e+10,10.302763708473,13019001497.8108,10.1145776769649,1916.66666666667,3.28254658996997,3179.77777777778,3.50239676990357
"595","pa_diff","trial_6","co-culture","JV5_Pa_agar","T24",4e+09,2.968e+10,10.472463896607,15054381422.0313,10.1776629152445,1052.63157894737,3.02227639471115,4728.74821324411,3.67474619020281
"596","pa_diff","trial_6","co-culture","JV1_JV13_LB_rif_30","T24",6e+08,6.8e+08,8.83250891270624,82056890.8339411,7.91411505736348,230.769230769231,2.36317790241283,177.862762237762,2.25008503269629
"597","pa_diff","trial_6","co-culture","JV1_JV450_LB_rif_30","T24",6.2e+07,6.9e+07,7.83884909073726,8386497.08360608,6.92358060028902,22.1428571428571,1.34523365815603,20.1656063235011,1.30461128456293
"598","pa_diff","trial_6","co-culture","JV1_JV3_LB_rif_30","T24",4e+06,93200000,7.96941591235398,57461639.3779363,7.75937801223433,2,0.301029995663981,28.743028024607,1.45853251832521
"599","pa_diff","trial_6","co-culture","JV1_JV4_LB_rif_30","T24",2400000,52080000,7.71667097556014,19859667.6709355,7.29797197679348,0.631578947368421,-0.199572354905204,13.4048872180451,1.12726316439971
"600","pa_diff","trial_6","co-culture","JV1_JV5_LB_rif_30","T24",5800000,257960000,8.4115523682653,196484710.855578,8.29332876209369,1.45,0.161368002234975,49.1776678876679,1.69176792969892
