"","Time","strain","OD600","expt","trial","mean_OD600","sem_OD600"
"3632",2.5,"RHLR",0.057,"rhl_Pa","trial_2",0.0656666666666667,0.0201025150444195
"3633",2.5,"RHLI",0.092,"rhl_Pa","trial_2",0.0656666666666667,0.0142633952635564
"3634",2.75,"KPPR1",0.651,"rhl_Pa","trial_2",0.585533333333333,0.0649722920186654
"3635",2.75,"PA14",0.165,"rhl_Pa","trial_2",0.166333333333333,0.0629347104369106
"3636",2.75,"RHLR",0.159,"rhl_Pa","trial_2",0.125666666666667,0.0368887215524987
"3637",2.75,"RHLI",0.161,"rhl_Pa","trial_2",0.105,0.0293087017795057
"3638",3,"KPPR1",1.028,"rhl_Pa","trial_2",0.9096,0.0891258500260006
"3639",3,"PA14",0.237,"rhl_Pa","trial_2",0.225666666666667,0.078148007723237
"3640",3,"RHLR",0.165,"rhl_Pa","trial_2",0.153666666666667,0.0419536781595024
"3641",3,"RHLI",0.286,"rhl_Pa","trial_2",0.164333333333333,0.0619740088890317
"3642",3.25,"KPPR1",1.427,"rhl_Pa","trial_2",1.30306666666667,0.0845797153812204
"3643",3.25,"PA14",0.357,"rhl_Pa","trial_2",0.315666666666667,0.113896639302678
"3644",3.25,"RHLR",0.224,"rhl_Pa","trial_2",0.197666666666667,0.053883619444544
"3645",3.25,"RHLI",0.462,"rhl_Pa","trial_2",0.255333333333333,0.108102317787877
"3646",3.5,"KPPR1",1.767,"rhl_Pa","trial_2",1.6816,0.071117796312744
"3647",3.5,"PA14",0.547,"rhl_Pa","trial_2",0.433666666666667,0.132265305772569
"3648",3.5,"RHLR",0.367,"rhl_Pa","trial_2",0.294,0.0646864230989265
"3649",3.5,"RHLI",0.601,"rhl_Pa","trial_2",0.361333333333333,0.121205518759575
"3650",3.75,"KPPR1",2.004,"rhl_Pa","trial_2",1.97326666666667,0.0620333602006032
"3651",3.75,"PA14",0.727,"rhl_Pa","trial_2",0.573666666666667,0.161907724062539
"3652",3.75,"RHLR",0.57,"rhl_Pa","trial_2",0.443,0.109024462086879
"3653",3.75,"RHLI",0.744,"rhl_Pa","trial_2",0.469333333333333,0.139261544504496
"3654",4,"KPPR1",2.22,"rhl_Pa","trial_2",2.2096,0.0627907939870472
"3655",4,"PA14",0.85,"rhl_Pa","trial_2",0.716,0.165967868376181
"3656",4,"RHLR",0.706,"rhl_Pa","trial_2",0.574666666666667,0.103247814074251
"3657",4,"RHLI",0.904,"rhl_Pa","trial_2",0.625666666666667,0.141955783413162
"3658",4.25,"KPPR1",2.379,"rhl_Pa","trial_2",2.40013333333333,0.0628807538627616
"3659",4.25,"PA14",1.041,"rhl_Pa","trial_2",0.847,0.155270731305034
"3660",4.25,"RHLR",0.827,"rhl_Pa","trial_2",0.702333333333333,0.0923405532676612
"3661",4.25,"RHLI",1.111,"rhl_Pa","trial_2",0.774,0.16935859391638
"3662",4.5,"KPPR1",2.536,"rhl_Pa","trial_2",2.55193333333333,0.0656584573065269
"3663",4.5,"PA14",1.253,"rhl_Pa","trial_2",1.02,0.16876907299621
"3664",4.5,"RHLR",0.997,"rhl_Pa","trial_2",0.85,0.0954585424848574
"3665",4.5,"RHLI",1.276,"rhl_Pa","trial_2",0.919333333333333,0.178491207377594
"3666",4.75,"KPPR1",2.656,"rhl_Pa","trial_2",2.67953333333333,0.0671075800605811
"3667",4.75,"PA14",1.442,"rhl_Pa","trial_2",1.17,0.198736844428338
"3668",4.75,"RHLR",1.181,"rhl_Pa","trial_2",0.990666666666667,0.118915002324256
"3669",4.75,"RHLI",1.461,"rhl_Pa","trial_2",1.066,0.197547462651384
"3670",5,"KPPR1",2.77,"rhl_Pa","trial_2",2.7912,0.0681341953165117
"3671",5,"PA14",1.675,"rhl_Pa","trial_2",1.372,0.23207541877588
"3672",5,"RHLR",1.372,"rhl_Pa","trial_2",1.16466666666667,0.138469410982274
"3673",5,"RHLI",1.677,"rhl_Pa","trial_2",1.23666666666667,0.220166855917153
"3674",5.25,"KPPR1",2.858,"rhl_Pa","trial_2",2.883,0.0700222413645428
"3675",5.25,"PA14",1.968,"rhl_Pa","trial_2",1.62433333333333,0.266797259689409
"3676",5.25,"RHLR",1.628,"rhl_Pa","trial_2",1.35733333333333,0.164508696156498
"3677",5.25,"RHLI",1.956,"rhl_Pa","trial_2",1.44333333333333,0.256411994865902
"3678",5.5,"KPPR1",2.936,"rhl_Pa","trial_2",2.9648,0.0715650353574585
"3679",5.5,"PA14",2.228,"rhl_Pa","trial_2",1.87266666666667,0.300142928915172
"3680",5.5,"RHLR",1.919,"rhl_Pa","trial_2",1.597,0.19384873828151
"3681",5.5,"RHLI",2.168,"rhl_Pa","trial_2",1.637,0.265518988649274
"3682",5.75,"KPPR1",3.035,"rhl_Pa","trial_2",3.04846666666667,0.0734278308899721
"3683",5.75,"PA14",2.501,"rhl_Pa","trial_2",2.156,0.327655815351007
"3684",5.75,"RHLR",2.209,"rhl_Pa","trial_2",1.84366666666667,0.220204702745221
"3685",5.75,"RHLI",2.396,"rhl_Pa","trial_2",1.88966666666667,0.253174731054354
"3686",6,"KPPR1",3.078,"rhl_Pa","trial_2",3.11753333333333,0.0739235684220802
"3687",6,"PA14",2.763,"rhl_Pa","trial_2",2.43666666666667,0.334869294567962
"3688",6,"RHLR",2.494,"rhl_Pa","trial_2",2.119,0.238571442828628
"3689",6,"RHLI",2.623,"rhl_Pa","trial_2",2.13533333333333,0.243997495433412
"3690",6.25,"KPPR1",3.141,"rhl_Pa","trial_2",3.18466666666667,0.075419377746588
"3691",6.25,"PA14",2.993,"rhl_Pa","trial_2",2.67666666666667,0.329925412446174
"3692",6.25,"RHLR",2.743,"rhl_Pa","trial_2",2.38166666666667,0.225939765817746
"3693",6.25,"RHLI",2.779,"rhl_Pa","trial_2",2.36933333333333,0.204835164081865
"3694",6.5,"KPPR1",3.195,"rhl_Pa","trial_2",3.2474,0.0759300931621913
"3695",6.5,"PA14",3.17,"rhl_Pa","trial_2",2.906,0.298128048551849
"3696",6.5,"RHLR",2.952,"rhl_Pa","trial_2",2.62,0.207278395722597
"3697",6.5,"RHLI",2.95,"rhl_Pa","trial_2",2.582,0.184109568826102
"3698",6.75,"KPPR1",3.252,"rhl_Pa","trial_2",3.30606666666667,0.0776794675737397
"3699",6.75,"PA14",3.324,"rhl_Pa","trial_2",3.074,0.264632449509378
"3700",6.75,"RHLR",3.134,"rhl_Pa","trial_2",2.81566666666667,0.188372267362027
"3701",6.75,"RHLI",3.083,"rhl_Pa","trial_2",2.76133333333333,0.161311637659669
"3702",7,"KPPR1",3.31,"rhl_Pa","trial_2",3.35786666666667,0.0780905985846029
"3703",7,"PA14",3.467,"rhl_Pa","trial_2",3.30433333333333,0.289924894488977
"3704",7,"RHLR",3.302,"rhl_Pa","trial_2",2.999,0.176398223724995
"3705",7,"RHLI",3.218,"rhl_Pa","trial_2",2.91266666666667,0.15364605790944
"3706",7.25,"KPPR1",3.358,"rhl_Pa","trial_2",3.41266666666667,0.0788130800521182
"3707",7.25,"PA14",3.584,"rhl_Pa","trial_2",3.39033333333333,0.250685947840011
"3708",7.25,"RHLR",3.438,"rhl_Pa","trial_2",3.15366666666667,0.169385490655028
"3709",7.25,"RHLI",3.304,"rhl_Pa","trial_2",3.05,0.128597563481325
"3710",7.5,"KPPR1",3.407,"rhl_Pa","trial_2",3.46646666666667,0.0789987261299746
"3711",7.5,"PA14",3.689,"rhl_Pa","trial_2",3.52133333333333,0.242703065035812
"3712",7.5,"RHLR",3.563,"rhl_Pa","trial_2",3.28866666666667,0.159357390094648
"3713",7.5,"RHLI",3.416,"rhl_Pa","trial_2",3.16866666666667,0.124794942917483
"3714",7.75,"KPPR1",3.459,"rhl_Pa","trial_2",3.5172,0.079384429323688
"3715",7.75,"PA14",3.806,"rhl_Pa","trial_2",3.608,0.222432012084592
"3716",7.75,"RHLR",3.671,"rhl_Pa","trial_2",3.40666666666667,0.154473658308176
"3717",7.75,"RHLI",3.519,"rhl_Pa","trial_2",3.283,0.118810773922233
"3718",8,"KPPR1",3.495,"rhl_Pa","trial_2",3.55826666666667,0.0798513778195626
"3719",8,"PA14",3.862,"rhl_Pa","trial_2",3.71566666666667,0.209221042069015
"3720",8,"RHLR",3.759,"rhl_Pa","trial_2",3.55,0.135905604495669
"3721",8,"RHLI",3.605,"rhl_Pa","trial_2",3.37666666666667,0.114903341020954
"3722",8.25,"KPPR1",3.548,"rhl_Pa","trial_2",3.6082,0.0807083638788447
"3723",8.25,"PA14",3.975,"rhl_Pa","trial_2",3.841,0.198154821625247
"3724",8.25,"RHLR",3.837,"rhl_Pa","trial_2",3.66,0.131515525065801
"3725",8.25,"RHLI",3.682,"rhl_Pa","trial_2",3.463,0.111
"3726",8.5,"KPPR1",3.58,"rhl_Pa","trial_2",3.65086666666667,0.0807728069910062
"3727",8.5,"PA14",4.032,"rhl_Pa","trial_2",3.89133333333333,0.188546487047035
"3728",8.5,"RHLR",3.91,"rhl_Pa","trial_2",3.73866666666667,0.1066401008585
"3729",8.5,"RHLI",3.763,"rhl_Pa","trial_2",3.557,0.105815877825589
"3730",8.75,"KPPR1",3.613,"rhl_Pa","trial_2",3.69106666666667,0.0815741828128686
"3731",8.75,"PA14",4.057,"rhl_Pa","trial_2",3.94966666666667,0.174722955306712
"3732",8.75,"RHLR",3.985,"rhl_Pa","trial_2",3.82733333333333,0.110656123995818
"3733",8.75,"RHLI",3.833,"rhl_Pa","trial_2",3.62133333333333,0.108640589918215
"3734",9,"KPPR1",3.651,"rhl_Pa","trial_2",3.72766666666667,0.0821832833579437
"3735",9,"PA14",4.133,"rhl_Pa","trial_2",4.01966666666667,0.168037032955371
"3736",9,"RHLR",4.029,"rhl_Pa","trial_2",3.88,0.104328008383815
"3737",9,"RHLI",3.902,"rhl_Pa","trial_2",3.707,0.102996763703203
"3738",9.25,"KPPR1",3.695,"rhl_Pa","trial_2",3.7676,0.0828666053710075
"3739",9.25,"PA14",4.199,"rhl_Pa","trial_2",4.09433333333333,0.171566637523474
"3740",9.25,"RHLR",4.083,"rhl_Pa","trial_2",3.988,0.0749866654812709
"3741",9.25,"RHLI",3.979,"rhl_Pa","trial_2",3.793,0.098086696345631
"3742",9.5,"KPPR1",3.72,"rhl_Pa","trial_2",3.80186666666667,0.0835817174510281
"3743",9.5,"PA14",4.228,"rhl_Pa","trial_2",4.13333333333333,0.177329573894987
"3744",9.5,"RHLR",4.135,"rhl_Pa","trial_2",4.08066666666667,0.0704043874895435
"3745",9.5,"RHLI",4.043,"rhl_Pa","trial_2",3.867,0.0950017543697659
"3746",9.75,"KPPR1",3.759,"rhl_Pa","trial_2",3.83706666666667,0.0838254119139279
"3747",9.75,"PA14",4.265,"rhl_Pa","trial_2",4.194,0.142200562586792
"3748",9.75,"RHLR",4.165,"rhl_Pa","trial_2",4.12,0.0526782687642638
"3749",9.75,"RHLI",4.084,"rhl_Pa","trial_2",3.93666666666667,0.0821570312132673
"3750",10,"KPPR1",3.779,"rhl_Pa","trial_2",3.8674,0.0835222126143699
"3751",10,"PA14",4.302,"rhl_Pa","trial_2",4.23966666666667,0.138367064160675
"3752",10,"RHLR",4.18,"rhl_Pa","trial_2",4.17366666666667,0.0344979870588289
"3753",10,"RHLI",4.12,"rhl_Pa","trial_2",3.991,0.0772075125878304
"3754",10.25,"KPPR1",3.806,"rhl_Pa","trial_2",3.90066666666667,0.0840863879288475
"3755",10.25,"PA14",4.355,"rhl_Pa","trial_2",4.29133333333333,0.131225420978982
"3756",10.25,"RHLR",4.196,"rhl_Pa","trial_2",4.231,0.0199248588451713
"3757",10.25,"RHLI",4.157,"rhl_Pa","trial_2",4.05333333333333,0.0703949177458461
"3758",10.5,"KPPR1",3.838,"rhl_Pa","trial_2",3.92973333333333,0.0842330365381923
"3759",10.5,"PA14",4.361,"rhl_Pa","trial_2",4.31433333333333,0.120634894527984
"3760",10.5,"RHLR",4.181,"rhl_Pa","trial_2",4.26466666666667,0.0424512792635405
"3761",10.5,"RHLI",4.19,"rhl_Pa","trial_2",4.111,0.0554887375960206
"3762",10.75,"KPPR1",3.854,"rhl_Pa","trial_2",3.95946666666667,0.0855038215056117
"3763",10.75,"PA14",4.379,"rhl_Pa","trial_2",4.352,0.0993596162096721
"3764",10.75,"RHLR",4.159,"rhl_Pa","trial_2",4.26566666666667,0.0537101273297484
"3765",10.75,"RHLI",4.202,"rhl_Pa","trial_2",4.15933333333333,0.0556367184909789
"3766",11,"KPPR1",3.875,"rhl_Pa","trial_2",3.9826,0.085005646871252
"3767",11,"PA14",4.333,"rhl_Pa","trial_2",4.352,0.0942991693141214
"3768",11,"RHLR",4.113,"rhl_Pa","trial_2",4.26766666666667,0.0775485511004414
"3769",11,"RHLI",4.218,"rhl_Pa","trial_2",4.18833333333333,0.055426628177358
"3770",11.25,"KPPR1",3.91,"rhl_Pa","trial_2",4.01166666666667,0.0859724577528379
"3771",11.25,"PA14",4.286,"rhl_Pa","trial_2",4.356,0.0880814017448253
"3772",11.25,"RHLR",4.059,"rhl_Pa","trial_2",4.25666666666667,0.0989281445180176
"3773",11.25,"RHLI",4.218,"rhl_Pa","trial_2",4.216,0.0340783411176856
"3774",11.5,"KPPR1",3.925,"rhl_Pa","trial_2",4.03526666666667,0.0857657089132762
"3775",11.5,"PA14",4.219,"rhl_Pa","trial_2",4.32866666666667,0.0845622715977863
"3776",11.5,"RHLR",4.009,"rhl_Pa","trial_2",4.26233333333333,0.126714026234054
"3777",11.5,"RHLI",4.213,"rhl_Pa","trial_2",4.23733333333333,0.0238350815209663
"3778",11.75,"KPPR1",3.952,"rhl_Pa","trial_2",4.05986666666667,0.0859405590076053
"3779",11.75,"PA14",4.154,"rhl_Pa","trial_2",4.29066666666667,0.0925064562311433
"3780",11.75,"RHLR",3.962,"rhl_Pa","trial_2",4.232,0.136337815737234
"3781",11.75,"RHLI",4.212,"rhl_Pa","trial_2",4.21966666666667,0.0403085323198177
"3782",12,"KPPR1",3.976,"rhl_Pa","trial_2",4.0824,0.0862307977244237
"3783",12,"PA14",4.098,"rhl_Pa","trial_2",4.28133333333333,0.102906645935905
"3784",12,"RHLR",3.904,"rhl_Pa","trial_2",4.22333333333333,0.159871128656108
"3785",12,"RHLI",4.205,"rhl_Pa","trial_2",4.254,0.0359212100761282
"3786",12.25,"KPPR1",3.996,"rhl_Pa","trial_2",4.1036,0.0866267747018096
"3787",12.25,"PA14",4.052,"rhl_Pa","trial_2",4.26466666666667,0.110182172383336
"3788",12.25,"RHLR",3.871,"rhl_Pa","trial_2",4.21833333333333,0.175046977821511
"3789",12.25,"RHLI",4.193,"rhl_Pa","trial_2",4.266,0.0402781992315116
"3790",12.5,"KPPR1",4.019,"rhl_Pa","trial_2",4.12393333333333,0.0865870586759865
"3791",12.5,"PA14",4.008,"rhl_Pa","trial_2",4.24766666666667,0.120598968117937
"3792",12.5,"RHLR",3.809,"rhl_Pa","trial_2",4.19033333333333,0.191089275238332
"3793",12.5,"RHLI",4.196,"rhl_Pa","trial_2",4.27333333333333,0.0416906597586453
"3794",12.75,"KPPR1",4.033,"rhl_Pa","trial_2",4.14166666666667,0.086894334664726
"3795",12.75,"PA14",3.953,"rhl_Pa","trial_2",4.21166666666667,0.129365545816668
"3796",12.75,"RHLR",3.789,"rhl_Pa","trial_2",4.18333333333333,0.198229104265185
"3797",12.75,"RHLI",4.171,"rhl_Pa","trial_2",4.25533333333333,0.0442957233952793
"3798",13,"KPPR1",4.049,"rhl_Pa","trial_2",4.1592,0.0860654900144568
"3799",13,"PA14",3.908,"rhl_Pa","trial_2",4.17533333333333,0.13379129684367
"3800",13,"RHLR",3.744,"rhl_Pa","trial_2",4.15766666666667,0.208352532448679
"3801",13,"RHLI",4.155,"rhl_Pa","trial_2",4.253,0.0492172056636022
"3802",13.25,"KPPR1",4.057,"rhl_Pa","trial_2",4.1792,0.0853231504340996
"3803",13.25,"PA14",3.845,"rhl_Pa","trial_2",4.12633333333333,0.1406678514958
"3804",13.25,"RHLR",3.734,"rhl_Pa","trial_2",4.14033333333333,0.206050425327825
"3805",13.25,"RHLI",4.15,"rhl_Pa","trial_2",4.237,0.0435469095727047
"3806",13.5,"KPPR1",4.075,"rhl_Pa","trial_2",4.19366666666667,0.0860251716576617
"3807",13.5,"PA14",3.795,"rhl_Pa","trial_2",4.09433333333333,0.15006813267461
"3808",13.5,"RHLR",3.702,"rhl_Pa","trial_2",4.11166666666667,0.20861634110917
"3809",13.5,"RHLI",4.12,"rhl_Pa","trial_2",4.20733333333333,0.0437276927256756
"3810",13.75,"KPPR1",4.075,"rhl_Pa","trial_2",4.20666666666667,0.0859722915865043
"3811",13.75,"PA14",3.753,"rhl_Pa","trial_2",4.05366666666667,0.150868964483901
"3812",13.75,"RHLR",3.672,"rhl_Pa","trial_2",4.08533333333333,0.210692772644067
"3813",13.75,"RHLI",4.102,"rhl_Pa","trial_2",4.17966666666667,0.0390740038616184
"3814",14,"KPPR1",4.103,"rhl_Pa","trial_2",4.22253333333333,0.0861040824576455
"3815",14,"PA14",3.738,"rhl_Pa","trial_2",4.03433333333333,0.148342321825042
"3816",14,"RHLR",3.626,"rhl_Pa","trial_2",4.06,0.222868421570516
"3817",14,"RHLI",4.081,"rhl_Pa","trial_2",4.157,0.0408574758561187
"3818",14.25,"KPPR1",4.102,"rhl_Pa","trial_2",4.23453333333333,0.0865572679497258
"3819",14.25,"PA14",3.672,"rhl_Pa","trial_2",3.97966666666667,0.154287970295087
"3820",14.25,"RHLR",3.633,"rhl_Pa","trial_2",4.04966666666667,0.211686350790766
"3821",14.25,"RHLI",4.062,"rhl_Pa","trial_2",4.13233333333333,0.0393290958169366
"3822",14.5,"KPPR1",4.121,"rhl_Pa","trial_2",4.2462,0.0857256532144703
"3823",14.5,"PA14",3.662,"rhl_Pa","trial_2",3.95933333333333,0.149810250353943
"3824",14.5,"RHLR",3.609,"rhl_Pa","trial_2",4.036,0.216155036952647
"3825",14.5,"RHLI",4.041,"rhl_Pa","trial_2",4.10833333333333,0.0395656978258243
"3826",14.75,"KPPR1",4.121,"rhl_Pa","trial_2",4.26093333333333,0.0866735784789644
"3827",14.75,"PA14",3.613,"rhl_Pa","trial_2",3.922,0.157335098860151
"3828",14.75,"RHLR",3.593,"rhl_Pa","trial_2",4.01266666666667,0.211543796358527
"3829",14.75,"RHLI",4.029,"rhl_Pa","trial_2",4.09133333333333,0.0376223928590998
"3830",15,"KPPR1",4.146,"rhl_Pa","trial_2",4.269,0.0853836719084593
"3831",15,"PA14",3.597,"rhl_Pa","trial_2",3.901,0.155521702665577
"3832",15,"RHLR",3.551,"rhl_Pa","trial_2",3.97433333333333,0.215490396795567
"3833",15,"RHLI",3.997,"rhl_Pa","trial_2",4.06366666666667,0.0395909641767469
"3834",15.25,"KPPR1",4.143,"rhl_Pa","trial_2",4.27986666666667,0.0857704503819944
"3835",15.25,"PA14",3.569,"rhl_Pa","trial_2",3.88833333333333,0.161246533123799
"3836",15.25,"RHLR",3.543,"rhl_Pa","trial_2",3.97533333333333,0.220292482345126
"3837",15.25,"RHLI",3.978,"rhl_Pa","trial_2",4.04466666666667,0.0389800518784217
"3838",15.5,"KPPR1",4.142,"rhl_Pa","trial_2",4.29033333333333,0.0860276625868605
"3839",15.5,"PA14",3.516,"rhl_Pa","trial_2",3.85866666666667,0.173468857275433
"3840",15.5,"RHLR",3.54,"rhl_Pa","trial_2",3.95933333333333,0.214818786681033
"3841",15.5,"RHLI",3.959,"rhl_Pa","trial_2",4.02333333333333,0.0381415492314848
"3842",15.75,"KPPR1",4.152,"rhl_Pa","trial_2",4.30346666666667,0.0859494240356705
"3843",15.75,"PA14",3.488,"rhl_Pa","trial_2",3.831,0.175872112627329
"3844",15.75,"RHLR",3.535,"rhl_Pa","trial_2",3.93166666666667,0.203005199714468
"3845",15.75,"RHLI",3.949,"rhl_Pa","trial_2",3.99766666666667,0.0316298031047374
"3846",16,"KPPR1",4.155,"rhl_Pa","trial_2",4.30906666666667,0.0858055646251158
"3847",16,"PA14",3.451,"rhl_Pa","trial_2",3.8,0.181191427317446
"3848",16,"RHLR",3.531,"rhl_Pa","trial_2",3.902,0.188549728188613
"3849",16,"RHLI",3.936,"rhl_Pa","trial_2",3.97633333333333,0.0249688695067368
"3850",16.25,"KPPR1",4.168,"rhl_Pa","trial_2",4.31766666666667,0.0860656264921836
"3851",16.25,"PA14",3.431,"rhl_Pa","trial_2",3.774,0.178146943092867
"3852",16.25,"RHLR",3.504,"rhl_Pa","trial_2",3.87,0.186358078261537
"3853",16.25,"RHLI",3.926,"rhl_Pa","trial_2",3.95366666666667,0.0197849550023356
"3854",16.5,"KPPR1",4.172,"rhl_Pa","trial_2",4.32853333333333,0.0859141247141401
"3855",16.5,"PA14",3.405,"rhl_Pa","trial_2",3.76133333333333,0.186503202236435
"3856",16.5,"RHLR",3.503,"rhl_Pa","trial_2",3.86066666666667,0.181194493416451
"3857",16.5,"RHLI",3.902,"rhl_Pa","trial_2",3.927,0.0193132079158279
"3858",16.75,"KPPR1",4.164,"rhl_Pa","trial_2",4.33673333333333,0.0860019638018678
"3859",16.75,"PA14",3.396,"rhl_Pa","trial_2",3.74166666666667,0.182871843407101
"3860",16.75,"RHLR",3.48,"rhl_Pa","trial_2",3.82633333333333,0.176541150380804
"3861",16.75,"RHLI",3.864,"rhl_Pa","trial_2",3.895,0.0202237484161567
"3862",17,"KPPR1",4.173,"rhl_Pa","trial_2",4.3456,0.0859542957180207
"3863",17,"PA14",3.367,"rhl_Pa","trial_2",3.722,0.188616895673037
"3864",17,"RHLR",3.459,"rhl_Pa","trial_2",3.79666666666667,0.172891423860307
"3865",17,"RHLI",3.831,"rhl_Pa","trial_2",3.865,0.021221058723196
"3866",17.25,"KPPR1",4.171,"rhl_Pa","trial_2",4.35493333333333,0.0851905129228806
"3867",17.25,"PA14",3.346,"rhl_Pa","trial_2",3.701,0.190228809595182
"3868",17.25,"RHLR",3.44,"rhl_Pa","trial_2",3.77666666666667,0.171745289438879
"3869",17.25,"RHLI",3.806,"rhl_Pa","trial_2",3.84,0.0215715862498179
"3870",17.5,"KPPR1",4.178,"rhl_Pa","trial_2",4.35993333333333,0.085218848053069
"3871",17.5,"PA14",3.333,"rhl_Pa","trial_2",3.68166666666667,0.18696286024532
"3872",17.5,"RHLR",3.41,"rhl_Pa","trial_2",3.747,0.171966081927028
"3873",17.5,"RHLI",3.777,"rhl_Pa","trial_2",3.81233333333333,0.0214268782399842
"3874",17.75,"KPPR1",4.172,"rhl_Pa","trial_2",4.3654,0.085261100380509
"3875",17.75,"PA14",3.306,"rhl_Pa","trial_2",3.665,0.191087240111247
"3876",17.75,"RHLR",3.413,"rhl_Pa","trial_2",3.72766666666667,0.163337414914989
"3877",17.75,"RHLI",3.749,"rhl_Pa","trial_2",3.77633333333333,0.0225191276720728
"3878",18,"KPPR1",4.169,"rhl_Pa","trial_2",4.37206666666667,0.0848038895484145
"3879",18,"PA14",3.295,"rhl_Pa","trial_2",3.64933333333333,0.191630141447297
"3880",18,"RHLR",3.405,"rhl_Pa","trial_2",3.71133333333333,0.156846350858979
"3881",18,"RHLI",3.725,"rhl_Pa","trial_2",3.75166666666667,0.0180215919878843
"3882",18.25,"KPPR1",4.165,"rhl_Pa","trial_2",4.37666666666667,0.0845040245120323
"3883",18.25,"PA14",3.273,"rhl_Pa","trial_2",3.63266666666667,0.19542802028141
"3884",18.25,"RHLR",3.376,"rhl_Pa","trial_2",3.68366666666667,0.158413313133012
"3885",18.25,"RHLI",3.7,"rhl_Pa","trial_2",3.72333333333333,0.0199360087390742
"3886",18.5,"KPPR1",4.166,"rhl_Pa","trial_2",4.38086666666667,0.0846940638087726
"3887",18.5,"PA14",3.246,"rhl_Pa","trial_2",3.609,0.19500341877345
"3888",18.5,"RHLR",3.353,"rhl_Pa","trial_2",3.658,0.157988396198371
"3889",18.5,"RHLI",3.677,"rhl_Pa","trial_2",3.696,0.019
"3890",18.75,"KPPR1",4.158,"rhl_Pa","trial_2",4.38386666666667,0.0839029976572531
"3891",18.75,"PA14",3.231,"rhl_Pa","trial_2",3.586,0.192158788505756
"3892",18.75,"RHLR",3.34,"rhl_Pa","trial_2",3.63066666666667,0.15084797350681
"3893",18.75,"RHLI",3.654,"rhl_Pa","trial_2",3.672,0.0175023807904334
"3894",19,"KPPR1",4.171,"rhl_Pa","trial_2",4.39006666666667,0.0835844293238688
"3895",19,"PA14",3.226,"rhl_Pa","trial_2",3.56833333333333,0.182871843407101
"3896",19,"RHLR",3.331,"rhl_Pa","trial_2",3.61166666666667,0.148289506634076
"3897",19,"RHLI",3.647,"rhl_Pa","trial_2",3.64933333333333,0.0170717440364026
"3898",19.25,"KPPR1",4.155,"rhl_Pa","trial_2",4.3918,0.083096169185669
"3899",19.25,"PA14",3.187,"rhl_Pa","trial_2",3.54333333333333,0.190440133491983
"3900",19.25,"RHLR",3.304,"rhl_Pa","trial_2",3.58733333333333,0.148478206406792
"3901",19.25,"RHLI",3.613,"rhl_Pa","trial_2",3.62066666666667,0.019151443229631
"3902",19.5,"KPPR1",4.158,"rhl_Pa","trial_2",4.39573333333333,0.083362174056895
"3903",19.5,"PA14",3.169,"rhl_Pa","trial_2",3.516,0.184659145454537
"3904",19.5,"RHLR",3.268,"rhl_Pa","trial_2",3.55733333333333,0.15186104759871
"3905",19.5,"RHLI",3.598,"rhl_Pa","trial_2",3.59666666666667,0.0196412264835417
"3906",19.75,"KPPR1",4.149,"rhl_Pa","trial_2",4.39706666666667,0.0829948057276947
"3907",19.75,"PA14",3.155,"rhl_Pa","trial_2",3.49333333333333,0.178286598237532
"3908",19.75,"RHLR",3.272,"rhl_Pa","trial_2",3.54266666666667,0.143956397719742
"3909",19.75,"RHLI",3.577,"rhl_Pa","trial_2",3.57366666666667,0.0208513255640446
"3910",20,"KPPR1",4.154,"rhl_Pa","trial_2",4.3998,0.0823168211705181
"3911",20,"PA14",3.135,"rhl_Pa","trial_2",3.476,0.179917573720116
"3912",20,"RHLR",3.262,"rhl_Pa","trial_2",3.52466666666667,0.140405761198669
"3913",20,"RHLI",3.561,"rhl_Pa","trial_2",3.55266666666667,0.0197849550023355
"3914",20.25,"KPPR1",4.154,"rhl_Pa","trial_2",4.40286666666667,0.0815382975555289
"3915",20.25,"PA14",3.119,"rhl_Pa","trial_2",3.453,0.174390366706421
"3916",20.25,"RHLR",3.258,"rhl_Pa","trial_2",3.508,0.135817279214882
"3917",20.25,"RHLI",3.541,"rhl_Pa","trial_2",3.53133333333333,0.0221835775092998
"3918",20.5,"KPPR1",4.148,"rhl_Pa","trial_2",4.4074,0.0815821992722386
"3919",20.5,"PA14",3.101,"rhl_Pa","trial_2",3.43766666666667,0.178147254945016
"3920",20.5,"RHLR",3.254,"rhl_Pa","trial_2",3.49233333333333,0.129658954355048
"3921",20.5,"RHLI",3.524,"rhl_Pa","trial_2",3.512,0.0227449628123093
"3922",20.75,"KPPR1",4.144,"rhl_Pa","trial_2",4.409,0.0825967830573841
"3923",20.75,"PA14",3.076,"rhl_Pa","trial_2",3.41,0.173269539542683
"3924",20.75,"RHLR",3.229,"rhl_Pa","trial_2",3.47,0.132515407909169
"3925",20.75,"RHLI",3.507,"rhl_Pa","trial_2",3.48966666666667,0.0257509438877706
"3926",21,"KPPR1",4.147,"rhl_Pa","trial_2",4.41066666666667,0.081657803211921
"3927",21,"PA14",3.071,"rhl_Pa","trial_2",3.392,0.166620326891209
"3928",21,"RHLR",3.2,"rhl_Pa","trial_2",3.446,0.13687342084325
"3929",21,"RHLI",3.491,"rhl_Pa","trial_2",3.47033333333333,0.0274246442294356
"3930",21.25,"KPPR1",4.138,"rhl_Pa","trial_2",4.41073333333333,0.0809521002796255
