Loc_ID,Pa14 gene locus,PA01 gene locus,Gene name,Gene description,z-score trial 1,z-score trial 2
PAMr_nr_mas_13_1_F08,PA14_11420,PA4054,ribB,"GTP cyclohydrolase II / 3,4-dihydroxy-2-butanone 4-phosphate synthase",0.6206191686464426,0.2067618527545287
PAMr_nr_mas_13_1_F09,PA14_50890,PA1040,NA,conserved hypothetical protein,-0.4399801576570227,-0.9678748134515016
PAMr_nr_mas_13_1_F10,PA14_69040,PA5228,NA,putative 5-formyltetrahydrofolate cyclo-ligase family protein,0.6254370894215726,-1.4406715362762683
PAMr_nr_mas_13_1_F11,PA14_13130,PA3923,NA,hypothetical protein,-0.5851412335767273,-1.009479378009043
PAMr_nr_mas_13_1_F12,PA14_69310,PA5249,NA,putative LysE family efflux protein,-1.0977365081462664,-1.054574675916383
PAMr_nr_mas_13_1_G01,PA14_22550,NA,NA,putative LysR-family transcriptional regulator,0.35946123835249677,-0.2667860004503152
PAMr_nr_mas_13_1_G02,PA14_36070,PA2215,NA,putative enzyme,0.1650000285185233,-0.28064740950426487
PAMr_nr_mas_13_1_G03,PA14_32340,PA2499,NA,putative deaminase,0.5232953943748114,-1.3075560126442805
PAMr_nr_mas_13_1_G04,PA14_53300,PA0848,NA,probable alkyl hydroperoxide reductase,0.5316295074912161,1.9043499167195361
PAMr_nr_mas_13_1_G05,PA14_18950,PA3489,NA,"putative NADH:ubiquinone oxidoreductase, subunit RnfA",0.3400784065763128,1.781102896149999
PAMr_nr_mas_13_1_G06,PA14_30830,PA2572,NA,putative two-component response regulator,0.6937381468006256,-0.7940899617719647
PAMr_nr_mas_13_1_G07,PA14_20670,PA3356,NA,putative glutamine synthetase,-0.0269593623908848,-0.010980969182133841
PAMr_nr_mas_13_1_G08,PA14_67170,PA5085,NA,putative LysR-family transcriptional regulator,0.2806264282151949,-0.6180819119812363
PAMr_nr_mas_13_1_G09,PA14_33770,PA2389,NA,"putative ABC export system, membrane fusion protein",0.7067814963767922,-0.6189078886158089
PAMr_nr_mas_13_1_G10,PA14_23730,PA3122,NA,putative transcriptional regulator lysR family,-1.198028444569508,-0.13023637154617126
PAMr_nr_mas_13_1_G11,PA14_42790,PA1678,NA,putative DNA methylase,-0.3712506270091535,-1.0106468589181201
PAMr_nr_mas_13_1_G12,PA14_59200,NA,NA,Conserved hypothetical protein,0.04329321887264642,-0.5403462920988115
PAMr_nr_mas_13_1_H01,PA14_64390,PA4868,ureC,urease alpha subunit,-0.2237436107545292,-0.14279226197934558
PAMr_nr_mas_13_1_H02,PA14_34830,PA2303,NA,putative regulatory protein,-0.4083594845409122,0.08217642164484791
PAMr_nr_mas_13_1_H03,PA14_11930,PA4013,NA,putative membrane protein,2.953847114851225,-0.578827824675459
PAMr_nr_mas_13_1_H04,NA,NA,NA,NA,1.1910396285702345,-0.22251711874278168
PAMr_nr_mas_13_1_H05,PA14_54290,PA0773,pdxJ,pyridoxal phosphate biosynthetic protein PdxJ,-2.161157183627831,-1.29993280795713
PAMr_nr_mas_13_1_H06,PA14_47600,PA1284,NA,putative acyl-CoA dehydrogenase,-2.053413444572156,-1.418301420239708
PAMr_nr_mas_13_1_H07,PA14_06510,PA0501,bioF,8-amino-7-oxononanoate synthase,-1.3276343664808905,0.2482654847148315
PAMr_nr_mas_13_1_H08,PA14_09660,PA4198,NA,putative AMP-binding enzyme,-0.5448273582349464,-0.3456271907229772
PAMr_nr_mas_13_1_H09,PA14_67510,PA5112,estA,esterase EstA,-0.1850675101254779,-0.4200575788027381
PAMr_nr_mas_13_1_H10,PA14_09930,PA4172,NA,putative exonuclease III,0.06907132708866127,-1.0563377842710848
PAMr_nr_mas_13_1_H11,PA14_33480,PA2414,sndH,L-sorbosone dehydrogenase,-0.7133949958079002,-0.9351799724309605
PAMr_nr_mas_13_1_H12,PA14_59350,NA,pilV2,Type IV B pilus protein,-1.3149900356796176,-0.3851319921751052
PAMr_nr_mas_13_2_A01,PA14_35860,NA,PAGI-1(17),Probable amino acid permease,-0.20804090972745543,1.132680063944417
PAMr_nr_mas_13_2_A02,PA14_41710,PA1767,NA,putative membrain protein,-0.18263278364943944,2.0588953618317722
PAMr_nr_mas_13_2_A03,PA14_53310,PA0847,NA,hypothetical protein,-0.9180013793931967,1.0173823702281137
PAMr_nr_mas_13_2_A04,PA14_57950,PA4463,NA,putative ribosomal subunit interface protein,0.11760554511801828,1.8818159540299664
PAMr_nr_mas_13_2_A05,PA14_68940,PA5220,NA,hypothetical protein,0.16615153707205582,1.3691772898007066
PAMr_nr_mas_13_2_A06,PA14_19050,PA3482,metG,methionyl-tRNA synthetase,0.27893027719690294,1.016087692954648
PAMr_nr_mas_13_2_A07,PA14_18900,PA3493,NA,"putative NADH:ubiquinone oxidoreductase, subunit RnfG",-0.6479577735128268,1.2441530121559403
PAMr_nr_mas_13_2_A08,NA,NA,NA,NA,0.6279338168482915,1.290300697911487
PAMr_nr_mas_13_2_A09,PA14_67110,PA5080,NA,prolyl aminopeptidase,-0.33062013754590525,0.6545501376998691
PAMr_nr_mas_13_2_A10,PA14_09680,PA4197,NA,putative two-component sensor,0.16730283462354012,0.8269967322627741
PAMr_nr_mas_13_2_A11,PA14_30070,PA2633,NA,putative secretion system protein,-0.3047124721173546,1.560316204317812
PAMr_nr_mas_13_2_A12,PA14_64290,PA4860,NA,putative permease of ABC transporter,-0.56786298684404,1.7716614172159728
PAMr_nr_mas_13_2_B01,PA14_12440,PA3973,NA,possible transcriptional regulator acrR family,-0.4728229015376681,1.1804404637012873
PAMr_nr_mas_13_2_B02,PA14_02980,PA0240,NA,putative outer membrane porin,-0.3014039898363106,1.2217967981622808
PAMr_nr_mas_13_2_B03,PA14_59630,NA,NA,Conserved Hypothetical Protein,1.050257289233223,1.5591221661437153
PAMr_nr_mas_13_2_B04,PA14_59640,NA,NA,Conserved hypothetical protein,0.012887838020603438,2.190244101797982
PAMr_nr_mas_13_2_B05,NA,NA,NA,NA,1.3999396256862169,0.03688316045864438
PAMr_nr_mas_13_2_B06,PA14_71410,PA5410,NA,"putative ring hydroxylating dioxygenase, alpha-subunit",0.25872976551043897,0.10248379693992117
PAMr_nr_mas_13_2_B07,PA14_11920,PA4014,NA,hypothetical protein,-0.07722613058206841,-0.05817582464943471
PAMr_nr_mas_13_2_B08,PA14_59120,NA,NA,hypothetical protein,-0.6226687150671179,1.5916829847569047
PAMr_nr_mas_13_2_B09,PA14_47730,PA1275,cobD,cobalamin biosynthetic protein CobD,-0.43448782712360046,0.992524128110071
PAMr_nr_mas_13_2_B10,PA14_21670,PA3274,NA,conserved hypothetical protein,-0.33207413035887007,1.4645190413974933
PAMr_nr_mas_13_2_B12,PA14_43460,PA1628,NA,putative 3-hydroxyacyl-CoA dehydrogenase,0.2606204174525684,1.5445776574254457
PAMr_nr_mas_13_2_C02,PA14_32790,NA,NA,hypothetical protein,-0.477498396230042,1.1039875910230388
PAMr_nr_mas_13_2_C03,PA14_13330,PA3910,NA,putative phosphatase or phosphodiesterase,0.9345001062749718,0.7209502565867301
PAMr_nr_mas_13_2_C04,NA,NA,NA,NA,0.9195389217289638,0.5722869240224578
PAMr_nr_mas_13_2_C05,PA14_30540,PA2595,NA,putative periplasmic aliphatic sulfonate-binding protein,-1.2161757266334388,-0.1258857300529165
PAMr_nr_mas_13_2_C06,PA14_48530,PA1221,NA,putative  AMP-binding enzyme,-0.11925715640727866,0.22572518159413857
PAMr_nr_mas_13_2_C07,PA14_09230,PA4229,pchC,pyochelin biosynthetic protein PchC,-0.024387316054937585,-0.2170688215513805
PAMr_nr_mas_13_2_C08,PA14_32310,PA2501,NA,hypothetical protein,-0.5743367624751701,1.3609827519220297
PAMr_nr_mas_13_2_C09,PA14_17660,PA3605,NA,putative transmembrane protein,-0.1856763391916793,0.09580400633515668
PAMr_nr_mas_13_2_C10,PA14_44860,PA1514,NA,ureidoglycolate hydrolase,0.22726154848716004,0.25092654149916466
PAMr_nr_mas_13_2_C11,PA14_42670,PA1689,NA,putative membrane protein,-0.6159276325478382,0.4082165696817591
PAMr_nr_mas_13_2_C12,NA,NA,NA,NA,0.19945381196347858,0.9821212116378393
PAMr_nr_mas_13_2_D01,PA14_10010,PA4165,NA,putative transcriptional regulator,-0.45203786301381566,1.7096739416717364
PAMr_nr_mas_13_2_D02,PA14_66840,PA5058,phaC2,poly(3-hydroxyalkanoic acid) synthase 2,0.42075581354337616,1.2358042642961031
PAMr_nr_mas_13_2_D03,PA14_21410,PA3296,phoA,alkaline phosphatase,-1.1832628059727466,1.2818017870634197
PAMr_nr_mas_13_2_D04,PA14_71510,PA5419,soxG,sarcosine oxidase gamma subunit,0.5536796341809745,0.15960811045235865
PAMr_nr_mas_13_2_D05,PA14_49480,NA,NA,hypothetical protein,-0.4285783740300201,-1.2577050097524471
PAMr_nr_mas_13_2_D06,PA14_18650,PA3533,NA,glutaredoxin-related protein,-0.4056265051149391,-0.5728090644082497
PAMr_nr_mas_13_2_D07,PA14_63900,PA4833,NA,putative hemolyin III,-0.42014592814387886,-0.9124167675997278
PAMr_nr_mas_13_2_D08,PA14_43100,NA,NA,putative Rhs family protein,0.21546781513709967,-0.036682459253041554
PAMr_nr_mas_13_2_D09,PA14_72620,PA5503,NA,putative ATP-binding component of ABC transporter,-0.846124750912882,-0.09500062398413738
PAMr_nr_mas_13_2_D10,PA14_56210,PA4327,NA,hypothetical protein,-0.13715548936607247,0.22985111139720263
PAMr_nr_mas_13_2_D11,PA14_66980,PA5070,tatC,sec-independent  protein translocase TatC,-0.06447237799811771,2.224756394842931
PAMr_nr_mas_13_2_D12,PA14_33630,PA2400,NA,NA,0.889338215512991,-0.1492073913499932
PAMr_nr_mas_13_2_E01,PA14_62230,PA4701,NA,conserved hypothetical protein,-0.8088113754767737,1.6983771523364937
PAMr_nr_mas_13_2_E02,PA14_53340,PA0845,NA,alkaline ceramidase,-0.6320312390363871,1.4713784310890043
PAMr_nr_mas_13_2_E03,PA14_33350,NA,NA,hypothetical,0.4615332827613098,0.4098702046971138
PAMr_nr_mas_13_2_E04,PA14_61480,PA4647,uraA,Uracil permease,0.7922993174326549,0.474981910758243
PAMr_nr_mas_13_2_E05,PA14_30050,PA2634,NA,putative isocitrate lyase,-0.051347129314097545,0.33098847903590284
PAMr_nr_mas_13_2_E06,PA14_11050,PA4087,NA,conserved hypothetical protein,-1.2994626335942578,-0.006958280158811679
PAMr_nr_mas_13_2_E07,PA14_31340,NA,NA,hypothetical protein,0.27779925541471767,0.093328321349867
PAMr_nr_mas_13_2_E08,PA14_27450,PA2833,NA,putative universal stress protein,0.3114541452829026,0.2555204281267491
PAMr_nr_mas_13_2_E09,PA14_54800,PA0733,NA,putative pseudouridylate synthase,0.030952646164145753,-0.29716151358763865
PAMr_nr_mas_13_2_E10,PA14_37940,PA2054,cynR,cyn operon transcriptional activator,-0.45373202581666905,-0.15485778298665057
PAMr_nr_mas_13_2_E11,PA14_44300,PA1561,aer,aerotaxis receptor Aer,-1.1533617136826149,-0.43102594392127475
PAMr_nr_mas_13_2_E12,PA14_13220,NA,NA,putative protein-tyrosine-phosphatase,-0.8135195169384953,-0.22044105529797112
PAMr_nr_mas_13_2_F01,PA14_23310,PA3164,NA,prephenate dehydrogenase,0.7238379529904232,1.7864920684049344
PAMr_nr_mas_13_2_F02,PA14_29250,PA2697,NA,conserved hypothetical protein,-0.0898059416415774,0.8586633356158001
PAMr_nr_mas_13_2_F03,PA14_10770,PA4112,NA,putative sensor/response regulator hybrid,1.0460881244462887,0.03588426257693321
PAMr_nr_mas_13_2_F04,PA14_20730,PA3351,flgM,"putative negative regulator of flagellin synthesis, FlgM",0.5671967309281553,-1.176730743092435
PAMr_nr_mas_13_2_F05,NA,NA,NA,NA,-0.14420815145050003,-0.2733208332723925
PAMr_nr_mas_13_2_F06,PA14_28490,PA2754,NA,putative membrane protein,-0.5146004018471574,-0.49937883146775475
PAMr_nr_mas_13_2_F07,PA14_43880,PA1594,NA,putative thioesterase,1.425590077986031,0.3118413794182916
PAMr_nr_mas_13_2_F08,PA14_15930,PA3748,NA,putative hemolysin containing a CBS domain,0.380453869965825,-0.041228253071764885
PAMr_nr_mas_13_2_F09,PA14_31070,NA,NA,hypothetical,0.10289076531937688,0.037132861696301235
PAMr_nr_mas_13_2_F10,PA14_22700,PA3209,NA,putative ferredoxin,-1.024945952816469,0.24197151588480542
PAMr_nr_mas_13_2_F11,PA14_42850,PA1674,folE2,GTP cyclohydrolase I precursor,-0.8558265078608229,-0.5673421450020409
PAMr_nr_mas_13_2_F12,PA14_57820,PA4451,NA,conserved hypothetical protein,-1.23557478427562,-0.20877515157871138
PAMr_nr_mas_13_2_G01,PA14_36350,PA2189,PA2189,NA,-0.8121739736232155,0.44685220734517683
PAMr_nr_mas_13_2_G02,PA14_44380,PA1553,NA,"putative cytochrome c oxidase, cbb3-type, subunit II",-0.30181745485927886,-0.387791668181232
PAMr_nr_mas_13_2_G03,PA14_20700,PA3353,NA,putative glycosyltransferase,0.4222298777717684,0.06454342476394682
PAMr_nr_mas_13_2_G04,PA14_03580,PA0275,NA,putative putative transcriptional regulator,1.4491026212804357,0.32668514268773985
PAMr_nr_mas_13_2_G05,PA14_19800,PA3423,NA,"putative transcriptional regulator, AraC family",1.4444071465183868,-0.07262768268361128
PAMr_nr_mas_13_2_G06,PA14_31820,PA2531,NA,putative aminotransferase,0.21165865773365403,-0.08761947890271493
PAMr_nr_mas_13_2_G07,PA14_64050,PA4843,NA,putative two-component response regulator,0.33970507317433857,-0.6992361126255483
PAMr_nr_mas_13_2_G08,PA14_30320,PA2613,NA,putative ATPase associated with chromosome architecture,-0.31651311897034884,-0.14664060357941297
PAMr_nr_mas_13_2_G09,PA14_55720,PA4287,NA,putative membrane protein,-0.2237436107545292,-0.07212007268957342
PAMr_nr_mas_13_2_G10,PA14_17810,PA3593,NA,putative acyl-CoA dehydrogenase,-0.5441827150817885,0.15543874901278532
PAMr_nr_mas_13_2_G11,PA14_35950,NA,PAGI-1(9),NA,0.4567712029900404,0.38383727902063663
PAMr_nr_mas_13_2_G12,PA14_65560,PA4960,serB,phosphoserine phosphatase,-0.3932379020632234,0.5966814438030636
PAMr_nr_mas_13_2_H01,PA14_25270,PA3000,aroP1,aromatic amino acid transport protein AroP1,0.4903947211404494,1.640229862623402
PAMr_nr_mas_13_2_H02,PA14_42380,PA1714,NA,conserved hypothetical protein,0.4299630462676356,-0.060962357018157706
PAMr_nr_mas_13_2_H03,PA14_04730,PA0361,NA,probable gamma-glutamyltranspeptidase precursor,-1.4709175302631468,0.10050529286897227
PAMr_nr_mas_13_2_H04,PA14_05650,PA0435,NA,putative exported protein,1.2906642878504953,0.6301368998564495
PAMr_nr_mas_13_2_H05,PA14_64500,PA4878,NA,putative transcriptional regulator,-0.5454720675358694,-0.04628274956929503
PAMr_nr_mas_13_2_H06,PA14_20730,PA3351,flgM,"putative negative regulator of flagellin synthesis, FlgM",0.4613501925718314,-1.6012982439614296
PAMr_nr_mas_13_2_H07,PA14_68770,PA5206,argE,acetylornithine deacetylase,-0.9269013196802138,0.44638237843389916
PAMr_nr_mas_13_2_H08,PA14_00650,PA0052,NA,conserved hypothetical protein,-0.9303277332933308,0.28566520967420816
PAMr_nr_mas_13_2_H09,PA14_30820,PA2573,NA,putative methyl-accepting chemotaxis transducer,-0.7712727157210681,0.14463541518685388
PAMr_nr_mas_13_2_H10,PA14_36410,PA2178,NA,conserved hypothetical protein,-0.7565865298262981,-0.7260407947734188
PAMr_nr_mas_13_2_H11,PA14_50600,PA1067,NA,probable transcriptional regulator,0.6501821598315324,-0.1246066662667988
PAMr_nr_mas_13_2_H12,PA14_59870,NA,NA,Conserved Hypothetical protein,0.5374206382535621,-0.7335989443686017
PAMr_nr_mas_13_3_A01,PA14_28840,NA,NA,putative helicase,-0.7766216695285724,1.2581139353207633
PAMr_nr_mas_13_3_A02,PA14_63280,PA4787,NA,putative transcriptional regulator,-0.8610219757436769,0.41648067255369553
PAMr_nr_mas_13_3_A03,PA14_55020,NA,NA,"probable ABC-type transporter, permease component",-0.9195978765398042,0.14832032430653885
PAMr_nr_mas_13_3_A04,PA14_26090,PA2934,NA,putative hydrolase,-0.012727397486040579,0.9543009938633017
PAMr_nr_mas_13_3_A05,PA14_43030,PA1658,NA,conserved hypothetical protein,-0.8278899372959386,0.11014499482383697
PAMr_nr_mas_13_3_A06,PA14_57170,PA4398,NA,putative two-component  response regulator,-1.6538450227562354,-0.8857181645437268
PAMr_nr_mas_13_3_A07,PA14_70100,PA5309,NA,putative Glycine/D-amino acid oxidase,-1.0563384182675302,0.10792167704658975
PAMr_nr_mas_13_3_A08,PA14_40030,PA1894,NA,putative enzyme,-0.37626951054045793,0.8813799160174551
PAMr_nr_mas_13_3_A09,PA14_30590,PA2590,NA,putative outer membrane receptor protein,-0.0962053458351778,0.2126024332629824
PAMr_nr_mas_13_3_A10,PA14_24420,PA3071,NA,conserved hypothetical protein,-1.5229282946200666,0.0677754689400351
PAMr_nr_mas_13_3_A11,PA14_39050,PA1971,braZ,branched-chain amino acid transport carrier,0.24168824750475115,0.6132008718475748
PAMr_nr_mas_13_3_A12,PA14_37120,PA2123,NA,"putative transcriptional regulator, LysR family",-0.6567017934150624,-0.763072945755444
PAMr_nr_mas_13_3_B01,PA14_48660,PA1209,NA,putative membrane protein,-0.8157627296749066,0.16107903147129576
PAMr_nr_mas_13_3_B02,PA14_52840,PA0884,NA,probable C4-dicarboxylate-binding periplasmic protein,-0.49516915326173194,0.14094848135464993
PAMr_nr_mas_13_3_B03,PA14_06600,PA0506,NA,putative acyl-CoA dehydrogenase,-0.25629338960833875,-0.4262083561771702
PAMr_nr_mas_13_3_B04,PA14_69340,PA5252,NA,putative ATP-binding component of ABC transporter,-0.5298028911955097,0.02688748378824223
PAMr_nr_mas_13_3_B05,PA14_65670,PA4968,NA,putative esterase,-0.19339328481071066,-0.5889624758844679
PAMr_nr_mas_13_3_B06,PA14_48300,PA1236,NA,putative MFS transporter,-1.1647358331516748,-0.6978429647936929
PAMr_nr_mas_13_3_B07,PA14_04730,PA0361,NA,probable gamma-glutamyltranspeptidase precursor,-1.081565813471317,0.10866286482782696
PAMr_nr_mas_13_3_B08,PA14_64940,PA4917,NA,putative icotinic acid mononucleotide adenylyltransferase,-1.2116339898514947,0.17674882537318823
PAMr_nr_mas_13_3_B09,PA14_23990,PA3103,xcpR,general secretion pathway protein E,-0.9020586799316628,-1.5391114583514762
PAMr_nr_mas_13_3_B10,PA14_16890,PA3670,NA,putative auxiliary component of ABC transporter,-1.340548095952551,0.39047343038888255
PAMr_nr_mas_13_3_B11,NA,NA,NA,NA,-0.8007484748044308,-1.0949482456015704
PAMr_nr_mas_13_3_B12,PA14_18580,PA3540,algD,GDP-mannose 6-dehydrogenase AlgD,-1.0829703098416865,0.1443896826137023
PAMr_nr_mas_13_3_C01,PA14_59830,NA,NA,putative helicase,3.5089290259390973,0.38525986405998947
PAMr_nr_mas_13_3_C02,PA14_64640,PA4890,NA,"putative transcriptional regulator, TetR family",0.33279440091574175,0.9868912171113094
PAMr_nr_mas_13_3_C03,PA14_20890,PA3337,rfaD,ADP-L-glycero-D-mannoheptose 6-epimerase,-0.45542664555970463,-0.5980144214478784
PAMr_nr_mas_13_3_C04,PA14_18260,PA3561,fruK,1-phosphofructokinase,-0.2145619424733594,-0.9161573073335758
PAMr_nr_mas_13_3_C05,PA14_68680,PA5199,envZ,two-component sensor EnvZ,-1.0182228032675829,0.3405415793226386
PAMr_nr_mas_13_3_C06,PA14_16270,PA3722,NA,conserved hypothetical protein,-0.053135322238814085,-0.22018159252478092
PAMr_nr_mas_13_3_C07,PA14_20680,PA3355,NA,putative MFS transporter,-1.2994626335942578,-0.6714279646288238
PAMr_nr_mas_13_3_C08,PA14_43950,PA1588,sucC,succinyl-CoA synthetase beta subunit,-0.38548122247721,3.1784373845633573
PAMr_nr_mas_13_3_C09,PA14_27840,PA2807,NA,putative copper-binding protein,0.25854066902158684,-1.114188891072752
PAMr_nr_mas_13_3_C10,PA14_70950,PA5373,betB,betaine aldehyde dehydrogenase,0.2802495453354289,-1.0478203822681524
PAMr_nr_mas_13_3_C11,PA14_00490,PA0040,NA,putative hemolysin activation/secretion protein,0.14635462896602383,0.14733787972089055
PAMr_nr_mas_13_3_C12,PA14_32780,PA2463,NA,hypothetical protein,-0.6220160360568532,-0.5804702421375824
PAMr_nr_mas_13_3_D01,PA14_20550,PA3367,NA,hypothetical protein,0.20327037365209244,0.9630072087250956
PAMr_nr_mas_13_3_D02,NA,NA,NA,NA,-0.897965658877062,-0.5419793163239573
PAMr_nr_mas_13_3_D03,PA14_57200,PA4401,NA,putative glutathione S-transferase,-0.1838500289525772,0.05857248090503736
PAMr_nr_mas_13_3_D04,PA14_07660,PA0587,NA,conserved hypothetical protein,0.5581885650123616,0.07348989008273987
PAMr_nr_mas_13_3_D05,PA14_21480,PA3291,NA,hypothetical protein,-1.3900112660370714,-1.1055977860060087
PAMr_nr_mas_13_3_D06,PA14_24600,PA3054,NA,putative carboxypeptidase,-1.8705896344162096,0.724557350616896
PAMr_nr_mas_13_3_D07,PA14_30660,PA2585,uvrC,excinuclease ABC subunit C,-1.5733479728592876,1.440455806952685
PAMr_nr_mas_13_3_D08,PA14_60010,NA,NA,Conserved hypothetical protein,-1.3298253938925126,-0.46242485703229463
PAMr_nr_mas_13_3_D09,PA14_46800,PA1352,NA,putative membrane protein,-1.7870240067414644,-0.281694716593644
PAMr_nr_mas_13_3_D10,PA14_53570,NA,NA,hypothetical,-0.763925331760035,-0.8754116741529208
PAMr_nr_mas_13_3_D11,PA14_47930,PA1259,NA,conserved hypothetical protein,-0.477498396230042,0.5111424488125922
PAMr_nr_mas_13_3_D12,PA14_43540,PA1622,NA,putative hydrolase,-0.2302809699387896,0.9501615812853347
PAMr_nr_mas_13_3_E01,PA14_15670,PA3768,NA,putative multicopper oxidase,-0.5409604910578024,0.4925032798608326
PAMr_nr_mas_13_3_E02,PA14_05620,PA0432,sahH,S-adenosyl-L-homocysteine hydrolase,-0.3096784643956434,1.407965262863377
PAMr_nr_mas_13_3_E03,PA14_46260,PA1406,NA,conserved hypothetical protein,-0.5210195017993218,0.22742440112229323
PAMr_nr_mas_13_3_E04,PA14_45590,PA1458,NA,putative two-component sensor,0.13093523479432656,-0.563517949860376
PAMr_nr_mas_13_3_E05,PA14_69550,PA5266,PA5266,NA,-1.2487812094373738,-0.019285389404812267
PAMr_nr_mas_13_3_E06,PA14_44930,PA1508,NA,conserved hypothetical protein,-0.7006053644577537,0.10421450958445928
PAMr_nr_mas_13_3_E07,PA14_56430,PA4341,NA,putative transcriptional regulator,-1.9744080948190936,-0.41524785666529457
PAMr_nr_mas_13_3_E08,PA14_61010,PA4611,NA,conserved hypothetical protein,-1.6114300424506027,-0.6412477771949945
PAMr_nr_mas_13_3_E09,PA14_57570,PA4431,NA,"putative cytochrome c reductase, iron-sulfur subun",-1.0284262689120307,-0.2961117898562957
PAMr_nr_mas_13_3_E10,PA14_53640,PA0824,NA,hypothetical protein,-1.5066286330416239,-0.5793752524961189
PAMr_nr_mas_13_3_E11,PA14_32400,PA2493,mexE,RND multidrug efflux membrane fusion protein MexE precursor,-0.4252040374899141,-0.048811426305580975
PAMr_nr_mas_13_3_E12,PA14_44290,PA1562,acnA,aconitate hydratase 1,-0.07802410035442456,-0.2168094891388141
PAMr_nr_mas_13_3_F01,NA,NA,NA,NA,-0.5888189902892367,0.6442937085750372
PAMr_nr_mas_13_3_F02,PA14_03290,PA0979,NA,Transposase,-0.4516143936811326,-0.08278795491748152
PAMr_nr_mas_13_3_F03,PA14_45090,PA1495,NA,conserved hypothetical protein,-0.20193358220124252,-0.17389864021438786
PAMr_nr_mas_13_3_F04,PA14_11770,PA4024,eutB,EutB,-1.5216729721474656,-0.7126250691955046
PAMr_nr_mas_13_3_F05,PA14_40170,PA1882,NA,putative transporter,-0.6163623229096135,-0.18937693666592087
PAMr_nr_mas_13_3_F06,PA14_61650,PA4661,NA,conserved hypothetical protein,-0.3894631861271214,0.5036929931398804
PAMr_nr_mas_13_3_F07,PA14_57600,PA4434,NA,"putative oxidoreductase, aldo/keto reductase famil",-0.06646344611171019,0.561211108839777
PAMr_nr_mas_13_3_F08,PA14_33030,PA2443,sdaA,L-serine dehydratase,-1.2856657745112063,-0.08482185680339546
PAMr_nr_mas_13_3_F09,PA14_51120,PA1020,NA,probable acyl-CoA dehydrogenase,-1.0544737456060769,0.9016056334060139
PAMr_nr_mas_13_3_F10,PA14_24300,PA3081,NA,conserved hypothetical protein,-1.6566657953829798,0.16499991187385515
PAMr_nr_mas_13_3_F11,PA14_65080,PA4928,NA,putative radical SAM domain protein,0.05052957509136137,0.8201121897419433
PAMr_nr_mas_13_3_F12,PA14_53190,PA0857,bolA,morphogene protein BolA,-0.17006837170295117,0.02863780242670082
PAMr_nr_mas_13_3_G01,PA14_21710,PA3270,NA,putative acetyltransferase,0.706605415258963,0.23688361231131702
PAMr_nr_mas_13_3_G02,PA14_56110,PA4319,NA,putative membrane protein,-1.209006063071105,0.45154868803244236
PAMr_nr_mas_13_3_G03,PA14_67030,PA5074,NA,"putative amino acid ABC transporter, ATP-binding protein",-1.3610696639622166,0.7735117874508614
PAMr_nr_mas_13_3_G04,PA14_22710,PA3208,NA,putative nitroreductase family protein,0.39397828456837447,-0.4264759092188545
PAMr_nr_mas_13_3_G05,PA14_18090,PA3573,NA,putative major facilitator subfamily transporter protein,0.31501589183887907,0.5366870588592667
PAMr_nr_mas_13_3_G06,PA14_62540,PA4726,cbrB,two-component response regulator CbrB,-0.34080516036499386,-0.5793752524961189
PAMr_nr_mas_13_3_G07,PA14_05580,PA0429,NA,conserved hypothetical protein,-0.5857900930571571,0.4999651616506597
PAMr_nr_mas_13_3_G08,PA14_51460,PA0993,cupC2,chaperone CupC,-1.2926814431882117,0.38999963716658714
PAMr_nr_mas_13_3_G09,PA14_53530,PA0830,NA,hypothetical protein,-0.8344123706326079,-0.20256161937331288
PAMr_nr_mas_13_3_G10,PA14_18780,PA3522,NA,putative RND efflux transporter,-0.2908698144534876,0.6230472793285501
PAMr_nr_mas_13_3_G11,PA14_11080,PA4084,cupB3,usher CupB3,0.25400064510874293,1.0980211662976305
PAMr_nr_mas_13_3_G12,PA14_03250,NA,NA,Hypothetical protein,-0.49175887324765244,1.2117435897025712
PAMr_nr_mas_13_3_H01,PA14_16090,PA3735,thrC,Threonine synthase,1.2006502977687916,0.6863591401829456
PAMr_nr_mas_13_3_H02,PA14_25730,PA2963,NA,putative aminodeoxychorismate lyase,-0.22068156357336685,0.8994101367048152
PAMr_nr_mas_13_3_H03,PA14_04980,PA0381,thiG,"thiamine biosynthesis protein, thiazole moiety",-1.422792499873971,0.09134711550176439
PAMr_nr_mas_13_3_H04,PA14_63210,PA4781,NA,putative two-component response regulator,0.6457387893356805,-0.47804477087104974
PAMr_nr_mas_13_3_H05,PA14_21830,NA,NA,conserved hypothetical protein,0.9639779968037693,-0.020292684536636112
PAMr_nr_mas_13_3_H06,PA14_44590,PA1535,NA,putative acyl-CoA dehydrogenase,-0.5629042722281277,-0.8051214223159108
PAMr_nr_mas_13_3_H07,PA14_20170,PA3395,nosY,"nitrous-oxide reductase, nosY component",0.1885638748952211,-0.505602783668646
PAMr_nr_mas_13_3_H08,PA14_23080,PA3182,pgl,6-phosphogluconolactonase,-0.14783831977258347,0.06056338594000568
PAMr_nr_mas_13_3_H09,PA14_18880,PA3495,nth,endonuclease III,0.563414874207349,-0.2375878189079435
PAMr_nr_mas_13_3_H10,PA14_11560,PA4043,ispA,geranyltranstransferase,9.327410945234377e-5,-0.06729969198234541
